Coffee_Machine,Entertainment,Fridge,Kettle,Lamp,Laptop,Power,Router
0,0,1,0,0,0,114.42,1
0,0,1,0,0,0,114.588,1
0,0,1,0,0,0,114.20100000000001,1
0,0,1,0,0,0,114.66799999999999,1
0,0,1,0,0,0,115.37899999999999,1
0,0,1,0,0,0,114.277,1
0,0,1,0,0,0,113.639,1
0,0,1,0,0,0,113.48,1
0,0,1,0,0,0,113.663,1
0,0,1,0,0,0,113.561,1
0,0,1,0,0,0,113.959,1
0,0,1,0,0,0,114.71700000000001,1
0,0,1,0,0,0,115.46,1
0,0,1,0,0,0,116.13,1
0,0,1,0,0,0,117.147,1
0,0,1,0,0,0,116.337,1
0,0,1,0,0,0,117.061,1
0,0,1,0,0,0,117.821,1
0,0,1,0,0,0,117.795,1
0,0,1,0,0,0,117.87200000000001,1
0,0,1,0,0,0,117.995,1
0,0,1,0,0,0,117.954,1
0,0,1,0,0,0,117.852,1
0,0,1,0,0,0,119.06,1
0,0,1,0,0,0,119.352,1
0,0,1,0,0,0,118.661,1
0,0,1,0,0,0,119.056,1
0,0,1,0,0,0,119.005,1
0,0,1,0,0,0,119.499,1
0,0,1,0,0,0,119.51100000000001,1
0,0,1,0,0,0,119.09899999999999,1
0,0,1,0,0,0,119.00399999999999,1
0,0,1,0,0,0,119.829,1
0,0,1,0,0,0,121.46,1
0,0,1,0,0,0,119.781,1
0,0,1,0,0,0,119.964,1
0,0,1,0,0,0,119.831,1
0,0,1,0,0,0,119.559,1
0,0,1,0,0,0,119.837,1
0,0,1,0,0,0,119.304,1
0,0,1,0,0,0,119.24799999999999,1
0,0,1,0,0,0,119.895,1
0,0,1,0,0,0,119.751,1
0,0,1,0,0,0,118.64,1
0,0,1,0,0,0,118.646,1
0,0,1,0,0,0,118.686,1
0,0,1,0,0,0,119.195,1
0,0,1,0,0,0,119.705,1
0,0,1,0,0,0,119.90299999999999,1
0,0,1,0,0,0,119.801,1
0,0,1,0,0,0,120.075,1
0,0,1,0,0,0,121.65799999999999,1
0,0,1,0,0,0,120.854,1
0,0,1,0,0,0,120.93700000000001,1
0,0,1,0,0,0,121.116,1
0,0,1,0,0,0,121.825,1
0,0,1,0,0,0,121.73700000000001,1
0,0,1,0,0,0,122.111,1
0,0,1,0,0,0,122.135,1
0,0,1,0,0,0,122.905,1
0,0,1,0,0,0,123.208,1
0,0,1,0,0,0,123.961,1
0,0,1,0,0,0,123.794,1
0,0,1,0,0,0,123.82799999999999,1
0,0,1,0,0,0,122.96,1
0,0,1,0,0,0,123.32700000000001,1
0,0,1,0,0,0,123.37200000000001,1
0,0,1,0,0,0,123.806,1
0,0,1,0,0,0,124.075,1
0,0,1,0,0,0,124.044,1
0,0,1,0,0,0,125.08,1
0,0,1,0,0,0,124.68799999999999,1
0,0,1,0,0,0,124.179,1
0,0,1,0,0,0,124.506,1
0,0,1,0,0,0,124.155,1
0,0,1,0,0,0,124.03200000000001,1
0,0,1,0,0,0,124.32600000000001,1
0,0,1,0,0,0,124.18799999999999,1
0,0,1,0,0,0,124.521,1
0,0,1,0,0,0,124.251,1
0,0,1,0,0,0,125.488,1
0,0,1,0,0,0,124.329,1
0,0,1,0,0,0,124.539,1
0,0,1,0,0,0,124.15899999999999,1
0,0,1,0,0,0,124.066,1
0,0,1,0,0,0,123.625,1
0,0,1,0,0,0,123.971,1
0,0,1,0,0,0,123.84299999999999,1
0,0,1,0,0,0,124.546,1
0,0,1,0,0,0,124.12200000000001,1
0,0,1,0,0,0,124.348,1
0,0,1,0,0,0,124.323,1
0,0,1,0,0,0,124.289,1
0,0,1,0,0,0,124.17299999999999,1
0,0,1,0,0,0,124.12700000000001,1
0,0,1,0,0,0,124.37899999999999,1
0,0,1,0,0,0,124.44200000000001,1
0,0,1,0,0,0,124.39399999999999,1
0,0,1,0,0,0,125.694,1
0,0,1,0,0,0,124.73100000000001,1
0,0,1,0,0,0,124.77600000000001,1
0,0,1,0,0,0,124.359,1
0,0,1,0,0,0,125.3,1
0,0,1,0,0,0,125.057,1
0,0,1,0,0,0,124.525,1
0,0,1,0,0,0,124.603,1
0,0,1,0,0,0,124.758,1
0,0,1,0,0,0,125.50299999999999,1
0,0,1,0,0,0,125.304,1
0,0,1,0,0,0,124.677,1
0,0,1,0,0,0,124.64299999999999,1
0,0,1,0,0,0,124.928,1
0,0,1,0,0,0,124.55,1
0,0,1,0,0,0,124.655,1
0,0,1,0,0,0,124.289,1
0,0,1,0,0,0,124.619,1
0,0,1,0,0,0,126.016,1
0,0,1,0,0,0,124.477,1
0,0,1,0,0,0,124.28299999999999,1
0,0,1,0,0,0,124.325,1
0,0,1,0,0,0,124.46600000000001,1
0,0,1,0,0,0,124.54799999999999,1
0,0,1,0,0,0,123.85,1
0,0,1,0,0,0,123.97399999999999,1
0,0,1,0,0,0,124.152,1
0,0,1,0,0,0,124.03399999999999,1
0,0,1,0,0,0,124.057,1
0,0,1,0,0,0,125.03,1
0,0,1,0,0,0,124.41,1
0,0,1,0,0,0,123.78,1
0,0,1,0,0,0,123.905,1
0,0,1,0,0,0,123.75200000000001,1
0,0,1,0,0,0,123.961,1
0,0,1,0,0,0,123.45299999999999,1
0,0,1,0,0,0,123.68700000000001,1
0,0,1,0,0,0,124.705,1
0,0,1,0,0,0,123.82,1
0,0,1,0,0,0,123.465,1
0,0,1,0,0,0,123.51899999999999,1
0,0,1,0,0,0,123.53,1
0,0,1,0,0,0,123.735,1
0,0,1,0,0,0,123.641,1
0,0,1,0,0,0,122.76799999999999,1
0,0,1,0,0,0,123.382,1
0,0,1,0,0,0,123.569,1
0,0,1,0,0,0,124.596,1
0,0,1,0,0,0,122.984,1
0,0,1,0,0,0,123.025,1
0,0,1,0,0,0,123.13,1
0,0,1,0,0,0,123.03,1
0,0,1,0,0,0,122.415,1
0,0,1,0,0,0,122.65,1
0,0,1,0,0,0,122.60700000000001,1
0,0,1,0,0,0,123.115,1
0,0,1,0,0,0,123.773,1
0,0,1,0,0,0,123.61399999999999,1
0,0,1,0,0,0,122.65299999999999,1
0,0,1,0,0,0,122.48299999999999,1
0,0,1,0,0,0,122.80799999999999,1
0,0,1,0,0,0,122.713,1
0,0,1,0,0,0,122.454,1
0,0,1,0,0,0,122.369,1
0,0,1,0,0,0,122.67200000000001,1
0,0,1,0,0,0,122.774,1
0,0,1,0,0,0,124.191,1
0,0,1,0,0,0,123.11200000000001,1
0,0,1,0,0,0,115.055,1
0,0,0,0,0,0,69.906,1
0,0,0,0,0,0,70.01,1
0,0,0,0,0,0,70.445,1
0,0,0,0,0,0,70.017,1
0,0,0,0,0,0,70.21300000000001,1
0,0,0,0,0,0,70.764,1
0,0,0,0,0,0,70.617,1
0,0,0,0,0,0,71.084,1
0,0,0,0,0,0,70.301,1
0,0,0,0,0,0,69.892,1
0,0,0,0,0,0,69.86399999999999,1
0,0,0,0,0,0,70.046,1
0,0,0,0,0,0,70.436,1
0,0,0,0,0,0,70.60600000000001,1
0,0,0,0,0,0,70.381,1
0,0,0,0,0,0,70.431,1
0,0,0,0,0,0,71.21,1
0,0,0,0,0,0,70.589,1
0,0,0,0,0,0,70.29899999999999,1
0,0,0,0,0,0,69.865,1
0,0,0,0,0,0,70.325,1
0,0,0,0,0,0,70.003,1
0,0,0,0,0,0,69.749,1
0,0,0,0,0,0,69.96,1
0,0,0,0,0,0,70.417,1
0,0,0,0,0,0,70.082,1
0,0,0,0,0,0,71.585,1
0,0,0,0,0,0,70.02600000000001,1
0,0,0,0,0,0,70.542,1
0,0,0,0,0,0,70.288,1
0,0,0,0,0,0,70.003,1
0,0,0,0,0,0,70.10600000000001,1
0,0,0,0,0,0,70.07300000000001,1
0,0,0,0,0,0,70.131,1
0,0,0,0,0,0,70.32300000000001,1
0,0,0,0,0,0,71.01899999999999,1
0,0,0,0,0,0,70.961,1
0,0,0,0,0,0,70.051,1
0,0,0,0,0,0,70.105,1
0,0,0,0,0,0,70.295,1
0,0,0,0,0,0,70.329,1
0,0,0,0,0,0,70.256,1
0,0,0,0,0,0,70.19800000000001,1
0,0,0,0,0,0,70.331,1
0,0,0,0,0,0,70.583,1
0,0,0,0,0,0,71.82,1
0,0,0,0,0,0,70.577,1
0,0,0,0,0,0,69.87100000000001,1
0,0,0,0,0,0,69.835,1
0,0,0,0,0,0,70.38,1
0,0,0,0,0,0,70.289,1
0,0,0,0,0,0,69.928,1
0,0,0,0,0,0,70.23,1
0,0,0,0,0,0,70.232,1
0,0,0,0,0,0,70.574,1
0,0,0,0,0,0,71.195,1
0,0,0,0,0,0,71.195,1
0,0,0,0,0,0,69.673,1
0,0,0,0,0,0,70.391,1
0,0,0,0,0,0,69.975,1
0,0,0,0,0,0,70.17,1
0,0,0,0,0,0,70.25,1
0,0,0,0,0,0,70.068,1
0,0,0,0,0,0,69.825,1
0,0,0,0,0,0,70.852,1
0,0,0,0,0,0,70.365,1
0,0,0,0,0,0,70.055,1
0,0,0,0,0,0,70.064,1
0,0,0,0,0,0,69.524,1
0,0,0,0,0,0,69.972,1
0,0,0,0,0,0,70.278,1
0,0,0,0,0,0,70.29899999999999,1
0,0,0,0,0,0,69.855,1
0,0,0,0,0,0,70.365,1
0,0,0,0,0,0,71.17699999999999,1
0,0,0,0,0,0,70.544,1
0,0,0,0,0,0,70.05199999999999,1
0,0,0,0,0,0,70.29899999999999,1
0,0,0,0,0,0,70.317,1
0,0,0,0,0,0,70.057,1
0,0,0,0,0,0,70.11399999999999,1
0,0,0,0,0,0,70.139,1
0,0,0,0,0,0,70.279,1
0,0,0,0,0,0,70.69,1
0,0,0,0,0,0,70.967,1
0,0,0,0,0,0,69.97,1
0,0,0,0,0,0,70.097,1
0,0,0,0,0,0,70.05,1
0,0,0,0,0,0,69.866,1
0,0,0,0,0,0,70.134,1
0,0,0,0,0,0,70.295,1
0,0,0,0,0,0,70.417,1
0,0,0,0,0,0,70.10600000000001,1
0,0,0,0,0,0,71.667,1
0,0,0,0,0,0,70.515,1
0,0,0,0,0,0,70.339,1
0,0,0,0,0,0,70.505,1
0,0,0,0,0,0,69.705,1
0,0,0,0,0,0,70.221,1
0,0,0,0,0,0,69.70100000000001,1
0,0,0,0,0,0,70.243,1
0,0,0,0,0,0,70.727,1
0,0,0,0,0,0,70.957,1
0,0,0,0,0,0,70.199,1
0,0,0,0,0,0,69.932,1
0,0,0,0,0,0,69.956,1
0,0,0,0,0,0,69.88600000000001,1
0,0,0,0,0,0,70.19,1
0,0,0,0,0,0,70.01100000000001,1
0,0,0,0,0,0,69.916,1
0,0,0,0,0,0,70.32300000000001,1
0,0,0,0,0,0,71.479,1
0,0,0,0,0,0,70.39699999999999,1
0,0,0,0,0,0,70.39699999999999,1
0,0,0,0,0,0,70.27600000000001,1
0,0,0,0,0,0,70.166,1
0,0,0,0,0,0,69.814,1
0,0,0,0,0,0,69.959,1
0,0,0,0,0,0,69.822,1
0,0,0,0,0,0,70.318,1
0,0,0,0,0,0,70.738,1
0,0,0,0,0,0,71.354,1
0,0,0,0,0,0,70.036,1
0,0,0,0,0,0,70.226,1
0,0,0,0,0,0,70.48,1
0,0,0,0,0,0,70.256,1
0,0,0,0,0,0,70.344,1
0,0,0,0,0,0,69.958,1
0,0,0,0,0,0,69.975,1
0,0,0,0,0,0,70.081,1
0,0,0,0,0,0,71.078,1
0,0,0,0,0,0,70.568,1
0,0,0,0,0,0,69.991,1
0,0,0,0,0,0,70.07,1
0,0,0,0,0,0,70.566,1
0,0,0,0,0,0,69.955,1
0,0,0,0,0,0,69.757,1
0,0,0,0,0,0,70.445,1
0,0,0,0,0,0,70.08,1
0,0,0,0,0,0,71.434,1
0,0,0,0,0,0,70.165,1
0,0,0,0,0,0,70.275,1
0,0,0,0,0,0,70.512,1
0,0,0,0,0,0,70.327,1
0,0,0,0,0,0,70.421,1
0,0,0,0,0,0,70.191,1
0,0,0,0,0,0,70.62899999999999,1
0,0,0,0,0,0,70.435,1
0,0,0,0,0,0,70.771,1
0,0,0,0,0,0,70.781,1
0,0,0,0,0,0,69.932,1
0,0,0,0,0,0,70.024,1
0,0,0,0,0,0,70.051,1
0,0,0,0,0,0,69.89399999999999,1
0,0,0,0,0,0,70.34100000000001,1
0,0,0,0,0,0,69.995,1
0,0,0,0,0,0,70.407,1
0,0,0,0,0,0,71.282,1
0,0,0,0,0,0,70.35,1
0,0,0,0,0,0,70.142,1
0,0,0,0,0,0,70.505,1
0,0,0,0,0,0,70.168,1
0,0,0,0,0,0,70.067,1
0,0,0,0,0,0,69.729,1
0,0,0,0,0,0,69.975,1
0,0,0,0,0,0,70.211,1
0,0,0,0,0,0,70.589,1
0,0,0,0,0,0,71.25399999999999,1
0,0,0,0,0,0,70.232,1
0,0,0,0,0,0,69.648,1
0,0,0,0,0,0,70.021,1
0,0,0,0,0,0,70.389,1
0,0,0,0,0,0,70.01100000000001,1
0,0,0,0,0,0,69.84,1
0,0,0,0,0,0,70.317,1
0,0,0,0,0,0,70.372,1
0,0,0,0,0,0,71.406,1
0,0,0,0,0,0,69.99600000000001,1
0,0,0,0,0,0,70.2,1
0,0,0,0,0,0,70.005,1
0,0,0,0,0,0,70.691,1
0,0,0,0,0,0,69.964,1
0,0,0,0,0,0,70.169,1
0,0,0,0,0,0,69.942,1
0,0,0,0,0,0,70.346,1
0,0,0,0,0,0,70.264,1
0,0,0,0,0,0,71.497,1
0,0,0,0,0,0,69.727,1
0,0,0,0,0,0,69.692,1
0,0,0,0,0,0,70.029,1
0,0,0,0,0,0,70.195,1
0,0,0,0,0,0,70.181,1
0,0,0,0,0,0,69.821,1
0,0,0,0,0,0,70.256,1
0,0,0,0,0,0,70.479,1
0,0,0,0,0,0,70.939,1
0,0,0,0,0,0,70.74,1
0,0,0,0,0,0,70.714,1
0,0,0,0,0,0,70.607,1
0,0,0,0,0,0,70.244,1
0,0,0,0,0,0,70.139,1
0,0,0,0,0,0,70.229,1
0,0,0,0,0,0,70.539,1
0,0,0,0,0,0,70.35,1
0,0,0,0,0,0,70.295,1
0,0,0,0,0,0,71.558,1
0,0,0,0,0,0,70.546,1
0,0,0,0,0,0,70.163,1
0,0,0,0,0,0,69.987,1
0,0,0,0,0,0,70.118,1
0,0,0,0,0,0,70.303,1
0,0,0,0,0,0,70.325,1
0,0,0,0,0,0,70.943,1
0,0,0,0,0,0,70.348,1
0,0,0,0,0,0,70.937,1
0,0,0,0,0,0,71.202,1
0,0,0,0,0,0,70.215,1
0,0,0,0,0,0,70.329,1
0,0,0,0,0,0,70.355,1
0,0,0,0,0,0,70.351,1
0,0,0,0,0,0,70.40899999999999,1
0,0,0,0,0,0,70.138,1
0,0,0,0,0,0,70.717,1
0,0,0,0,0,0,70.324,1
0,0,0,0,0,0,71.502,1
0,0,0,0,0,0,70.536,1
0,0,0,0,0,0,70.48899999999999,1
0,0,0,0,0,0,70.163,1
0,0,0,0,0,0,70.307,1
0,0,0,0,0,0,69.926,1
0,0,0,0,0,0,70.02,1
0,0,0,0,0,0,70.101,1
0,0,0,0,0,0,70.116,1
0,0,0,0,0,0,70.675,1
0,0,0,0,0,0,71.523,1
0,0,0,0,0,0,69.949,1
0,0,0,0,0,0,70.148,1
0,0,0,0,0,0,70.369,1
0,0,0,0,0,0,70.125,1
0,0,0,0,0,0,70.52600000000001,1
0,0,0,0,0,0,70.372,1
0,0,0,0,0,0,70.294,1
0,0,0,0,0,0,70.514,1
0,0,0,0,0,0,71.325,1
0,0,0,0,0,0,70.789,1
0,0,0,0,0,0,70.709,1
0,0,0,0,0,0,70.053,1
0,0,0,0,0,0,70.304,1
0,0,0,0,0,0,70.66199999999999,1
0,0,0,0,0,0,70.17399999999999,1
0,0,0,0,0,0,69.893,1
0,0,0,0,0,0,70.316,1
0,0,0,0,0,0,71.237,1
0,0,0,0,0,0,70.648,1
0,0,0,0,0,0,70.22399999999999,1
0,0,0,0,0,0,70.234,1
0,0,0,0,0,0,70.7,1
0,0,0,0,0,0,70.29,1
0,0,0,0,0,0,69.766,1
0,0,0,0,0,0,70.232,1
0,0,0,0,0,0,70.204,1
0,0,0,0,0,0,70.791,1
0,0,0,0,0,0,71.018,1
0,0,0,0,0,0,70.26,1
0,0,0,0,0,0,70.317,1
0,0,0,0,0,0,70.367,1
0,0,0,0,0,0,70.205,1
0,0,0,0,0,0,70.32300000000001,1
0,0,0,0,0,0,69.699,1
0,0,0,0,0,0,70.422,1
0,0,0,0,0,0,70.29,1
0,0,0,0,0,0,71.67399999999999,1
0,0,0,0,0,0,70.328,1
0,0,0,0,0,0,70.24600000000001,1
0,0,0,0,0,0,70.548,1
0,0,0,0,0,0,70.087,1
0,0,0,0,0,0,69.975,1
0,0,0,0,0,0,70.321,1
0,0,0,0,0,0,70.102,1
0,0,0,0,0,0,70.335,1
0,0,0,0,0,0,69.884,1
0,0,0,0,0,0,70.82300000000001,1
0,0,0,0,0,0,71.29899999999999,1
0,0,0,0,0,0,70.07,1
0,0,0,0,0,0,70.602,1
0,0,0,0,0,0,70.304,1
0,0,0,0,0,0,70.817,1
0,0,0,0,0,0,70.018,1
0,0,0,0,0,0,70.343,1
0,0,0,0,0,0,70.036,1
0,0,0,0,0,0,70.375,1
0,0,0,0,0,0,71.317,1
0,0,0,0,0,0,71.09,1
0,0,0,0,0,0,70.09100000000001,1
0,0,0,0,0,0,70.442,1
0,0,0,0,0,0,70.211,1
0,0,0,0,0,0,70.288,1
0,0,0,0,0,0,70.468,1
0,0,0,0,0,0,70.388,1
0,0,0,0,0,0,70.388,1
0,0,0,0,0,0,70.036,1
0,0,0,0,0,0,70.657,1
0,0,0,0,0,0,70.059,1
0,0,0,0,0,0,70.094,1
0,0,0,0,0,0,70.816,1
0,0,0,0,0,0,70.11,1
0,0,0,0,0,0,70.35600000000001,1
0,0,0,0,0,0,70.443,1
0,0,0,0,0,0,70.491,1
0,0,0,0,0,0,70.417,1
0,0,0,0,0,0,71.08800000000001,1
0,0,0,0,0,0,70.797,1
0,0,0,0,0,0,70.11,1
0,0,0,0,0,0,70.842,1
0,0,0,0,0,0,70.267,1
0,0,0,0,0,0,70.363,1
0,0,0,0,0,0,70.497,1
0,0,0,0,0,0,70.256,1
0,0,0,0,0,0,70.441,1
0,0,0,0,0,0,70.153,1
0,0,0,0,0,0,71.703,1
0,0,0,0,0,0,69.935,1
0,0,0,0,0,0,69.788,1
0,0,0,0,0,0,70.48899999999999,1
0,0,0,0,0,0,70.1,1
0,0,0,0,0,0,70.14699999999999,1
0,0,0,0,0,0,70.253,1
0,0,0,0,0,0,70.351,1
0,0,0,0,0,0,70.487,1
0,0,0,0,0,0,70.385,1
0,0,0,0,0,0,71.56,1
0,0,0,0,0,0,70.495,1
0,0,0,0,0,0,69.85600000000001,1
0,0,0,0,0,0,70.247,1
0,0,0,0,0,0,70.321,1
0,0,0,0,0,0,70.452,1
0,0,0,0,0,0,70.571,1
0,0,0,0,0,0,70.673,1
0,0,0,0,0,0,71.354,1
0,0,0,0,0,0,70.555,1
0,0,0,0,0,0,70.195,1
0,0,0,0,0,0,70.229,1
0,0,0,0,0,0,69.843,1
0,0,0,0,0,0,70.27,1
0,0,0,0,0,0,70.17399999999999,1
0,0,0,0,0,0,70.327,1
0,0,0,0,0,0,70.42399999999999,1
0,0,0,0,0,0,70.383,1
0,0,0,0,0,0,71.17,1
0,0,0,0,0,0,70.137,1
0,0,0,0,0,0,69.977,1
0,0,0,0,0,0,70.237,1
0,0,0,0,0,0,70.439,1
0,0,0,0,0,0,69.98899999999999,1
0,0,0,0,0,0,70.372,1
0,0,0,0,0,0,70.558,1
0,0,0,0,0,0,70.131,1
0,0,0,0,0,0,71.094,1
0,0,0,0,0,0,70.797,1
0,0,0,0,0,0,70.167,1
0,0,0,0,0,0,70.131,1
0,0,0,0,0,0,70.07300000000001,1
0,0,0,0,0,0,70.465,1
0,0,0,0,0,0,70.25,1
0,0,0,0,0,0,70.39699999999999,1
0,0,0,0,0,0,70.007,1
0,0,0,0,0,0,71.697,1
0,0,0,0,0,0,70.502,1
0,0,0,0,0,0,70.128,1
0,0,0,0,0,0,70.494,1
0,0,0,0,0,0,70.181,1
0,0,0,0,0,0,70.317,1
0,0,0,0,0,0,70.138,1
0,0,0,0,0,0,70.023,1
0,0,0,0,0,0,69.956,1
0,0,0,0,0,0,70.847,1
0,0,0,0,0,0,70.893,1
0,0,0,0,0,0,70.25,1
0,0,0,0,0,0,70.196,1
0,0,0,0,0,0,70.058,1
0,0,0,0,0,0,70.309,1
0,0,0,0,0,0,70.359,1
0,0,0,0,0,0,70.682,1
0,0,0,0,0,0,70.328,1
0,0,0,0,0,0,70.624,1
0,0,0,0,0,0,71.561,1
0,0,0,0,0,0,70.88600000000001,1
0,0,0,0,0,0,70.053,1
0,0,0,0,0,0,70.567,1
0,0,0,0,0,0,70.131,1
0,0,0,0,0,0,70.11399999999999,1
0,0,0,0,0,0,70.127,1
0,0,0,0,0,0,70.714,1
0,0,0,0,0,0,70.351,1
0,0,0,0,0,0,71.028,1
0,0,0,0,0,0,71.403,1
0,0,0,0,0,0,70.197,1
0,0,0,0,0,0,70.235,1
0,0,0,0,0,0,70.17699999999999,1
0,0,0,0,0,0,70.58,1
0,0,0,0,0,0,70.111,1
0,0,0,0,0,0,70.618,1
0,0,0,0,0,0,70.624,1
0,0,0,0,0,0,70.62899999999999,1
0,0,0,0,0,0,70.964,1
0,0,0,0,0,0,70.817,1
0,0,0,0,0,0,70.359,1
0,0,0,0,0,0,70.581,1
0,0,0,0,0,0,70.23100000000001,1
0,0,0,0,0,0,70.441,1
0,0,0,0,0,0,70.435,1
0,0,0,0,0,0,70.547,1
0,0,0,0,0,0,70.396,1
0,0,0,0,0,0,70.142,1
0,0,0,0,0,0,71.74600000000001,1
0,0,0,0,0,0,70.531,1
0,0,0,0,0,0,70.36,1
0,0,0,0,0,0,70.699,1
0,0,0,0,0,0,70.598,1
0,0,0,0,0,0,70.247,1
0,0,0,0,0,0,70.28699999999999,1
0,0,0,0,0,0,70.393,1
0,0,0,0,0,0,70.363,1
0,0,0,0,0,0,70.69,1
0,0,0,0,0,0,70.645,1
0,0,0,0,0,0,70.733,1
0,0,0,0,0,0,70.457,1
0,0,0,0,0,0,70.43,1
0,0,0,0,0,0,70.455,1
0,0,0,0,0,0,70.018,1
0,0,0,0,0,0,70.509,1
0,0,0,0,0,0,70.524,1
0,0,0,0,0,0,71.544,1
0,0,0,0,0,0,70.432,1
0,0,0,0,0,0,70.514,1
0,0,0,0,0,0,70.57600000000001,1
0,0,0,0,0,0,70.166,1
0,0,0,0,0,0,70.767,1
0,0,0,0,0,0,70.553,1
0,0,0,0,0,0,70.355,1
0,0,0,0,0,0,70.081,1
0,0,0,0,0,0,70.44,1
0,0,0,0,0,0,70.661,1
0,0,0,0,0,0,71.266,1
0,0,0,0,0,0,70.525,1
0,0,0,0,0,0,70.465,1
0,0,0,0,0,0,70.6,1
0,0,0,0,0,0,70.507,1
0,0,0,0,0,0,70.699,1
0,0,0,0,0,0,70.206,1
0,0,0,0,0,0,70.84,1
0,0,0,0,0,0,70.501,1
0,0,0,0,0,0,71.51100000000001,1
0,0,0,0,0,0,70.79899999999999,1
0,0,0,0,0,0,70.348,1
0,0,0,0,0,0,70.641,1
0,0,0,0,0,0,70.19800000000001,1
0,0,0,0,0,0,70.422,1
0,0,0,0,0,0,69.789,1
0,0,0,0,0,0,70.438,1
0,0,0,0,0,0,70.157,1
0,0,0,0,0,0,70.595,1
0,0,0,0,0,0,70.78399999999999,1
0,0,0,0,0,0,71.806,1
0,0,0,0,0,0,70.745,1
0,0,0,0,0,0,70.27,1
0,0,0,0,0,0,70.327,1
0,0,0,0,0,0,70.271,1
0,0,0,0,0,0,70.355,1
0,0,0,0,0,0,70.51100000000001,1
0,0,0,0,0,0,70.6,1
0,0,0,0,0,0,70.358,1
0,0,0,0,0,0,70.875,1
0,0,0,0,0,0,70.946,1
0,0,0,0,0,0,70.669,1
0,0,0,0,0,0,70.29899999999999,1
0,0,0,0,0,0,70.811,1
0,0,0,0,0,0,70.148,1
0,0,0,0,0,0,70.36,1
0,0,0,0,0,0,70.471,1
0,0,0,0,0,0,70.131,1
0,0,0,0,0,0,70.441,1
0,0,0,0,0,0,71.233,1
0,0,0,0,0,0,70.744,1
0,0,0,0,0,0,70.521,1
0,0,0,0,0,0,70.555,1
0,0,0,0,0,0,70.335,1
0,0,0,0,0,0,70.42399999999999,1
0,0,0,0,0,0,70.142,1
0,0,0,0,0,0,70.729,1
0,0,0,0,0,0,70.876,1
0,0,0,0,0,0,71.271,1
0,0,0,0,0,0,70.283,1
0,0,0,0,0,0,70.382,1
0,0,0,0,0,0,70.445,1
0,0,0,0,0,0,70.829,1
0,0,0,0,0,0,70.11,1
0,0,0,0,0,0,70.692,1
0,0,0,0,0,0,70.352,1
0,0,0,0,0,0,70.399,1
0,0,0,0,0,0,70.59,1
0,0,0,0,0,0,71.307,1
0,0,0,0,0,0,70.797,1
0,0,0,0,0,0,70.293,1
0,0,0,0,0,0,70.369,1
0,0,0,0,0,0,70.376,1
0,0,0,0,0,0,70.318,1
0,0,0,0,0,0,69.937,1
0,0,0,0,0,0,70.372,1
0,0,0,0,0,0,70.855,1
0,0,0,0,0,0,71.539,1
0,0,0,0,0,0,70.355,1
0,0,0,0,0,0,70.59899999999999,1
0,0,0,0,0,0,70.207,1
0,0,0,0,0,0,70.686,1
0,0,0,0,0,0,70.51,1
0,0,0,0,0,0,70.243,1
0,0,0,0,0,0,70.563,1
0,0,0,0,0,0,70.529,1
0,0,0,0,0,0,70.98899999999999,1
0,0,0,0,0,0,71.036,1
0,0,0,0,0,0,70.476,1
0,0,0,0,0,0,70.175,1
0,0,0,0,0,0,70.17399999999999,1
0,0,0,0,0,0,70.32600000000001,1
0,0,0,0,0,0,70.293,1
0,0,0,0,0,0,70.492,1
0,0,0,0,0,0,70.41199999999999,1
0,0,0,0,0,0,70.309,1
0,0,0,0,0,0,70.313,1
0,0,0,0,0,0,71.556,1
0,0,0,0,0,0,70.375,1
0,0,0,0,0,0,70.309,1
0,0,0,0,0,0,70.925,1
0,0,0,0,0,0,70.62899999999999,1
0,0,0,0,0,0,70.749,1
0,0,0,0,0,0,70.498,1
0,0,0,0,0,0,70.186,1
0,0,0,0,0,0,70.434,1
0,0,0,0,0,0,70.749,1
0,0,0,0,0,0,71.666,1
0,0,0,0,0,0,70.495,1
0,0,0,0,0,0,70.891,1
0,0,0,0,0,0,70.55199999999999,1
0,0,0,0,0,0,70.594,1
0,0,0,0,0,0,70.63600000000001,1
0,0,0,0,0,0,70.268,1
0,0,0,0,0,0,70.661,1
0,0,0,0,0,0,70.108,1
0,0,0,0,0,0,71.658,1
0,0,0,0,0,0,71.068,1
0,0,0,0,0,0,70.442,1
0,0,0,0,0,0,70.363,1
0,0,0,0,0,0,71.01899999999999,1
0,0,0,0,0,0,70.712,1
0,0,0,0,0,0,70.801,1
0,0,0,0,0,0,70.381,1
0,0,0,0,0,0,70.203,1
0,0,0,0,0,0,70.47800000000001,1
0,0,0,0,0,0,70.699,1
0,0,0,0,0,0,71.411,1
0,0,0,0,0,0,70.52,1
0,0,0,0,0,0,70.543,1
0,0,0,0,0,0,70.436,1
0,0,0,0,0,0,70.332,1
0,0,0,0,0,0,70.265,1
0,0,0,0,0,0,70.523,1
0,0,0,0,0,0,70.227,1
0,0,0,0,0,0,70.545,1
0,0,0,0,0,0,70.98,1
0,0,0,0,0,0,70.455,1
0,0,0,0,0,0,69.249,1
0,0,0,0,0,0,69.718,1
0,0,0,0,0,0,69.066,1
0,0,0,0,0,0,69.52600000000001,1
0,0,0,0,0,0,69.893,1
0,0,0,0,0,0,69.585,1
0,0,0,0,0,0,69.73899999999999,1
0,0,0,0,0,0,69.604,1
0,0,0,0,0,0,70.484,1
